YEAR,SERIAL,MONTH,HWTFINL,CPSID,ASECFLAG,HFLAG,ASECWTH,PERNUM,WTFINL,CPSIDV,CPSIDP,ASECWT,AGE,POPSTAT,EMPSTAT,LABFORCE
1994,4643,3,,19940202627300,1,,1025.97,2,,199402026273021,19940202627302,1025.97,46,1,10,2
1994,4644,3,,19940202627600,1,,1091.87,1,,199402026276011,19940202627601,1091.87,27,1,10,2
1994,4644,3,,19940202627600,1,,1091.87,2,,199402026276021,19940202627602,1091.87,26,1,10,2
1994,4644,3,,19940202627600,1,,1091.87,3,,199402026276031,19940202627603,1049.19,3,3,0,0
1994,4644,3,,19940202627600,1,,1091.87,4,,199402026276041,19940202627604,1059.42,1,3,0,0
1994,4644,3,,19940202627600,1,,1091.87,5,,199402026276051,19940202627605,995.62,77,1,30,1
1994,4644,3,,19940202627600,1,,1091.87,6,,199402026276061,19940202627606,1171.37,55,1,30,1
1994,4645,3,,19940202628000,1,,995.62,1,,199402026280011,19940202628001,995.62,87,1,30,1
1994,4646,3,,19940202627900,1,,1082.12,1,,199402026279011,19940202627901,1082.12,69,1,30,1
1994,4646,3,,19940202627900,1,,1082.12,2,,199402026279021,19940202627902,1082.12,68,1,30,1
1994,4647,3,,19940202627800,1,,1097.67,1,,199402026278011,19940202627801,1097.67,72,1,30,1
1994,4648,3,,19940202627700,1,,1171.37,1,,199402026277011,19940202627701,1171.37,66,1,10,2
1994,4648,3,,19940202627700,1,,1171.37,2,,199402026277021,19940202627702,1171.37,59,1,30,1
1994,4649,3,,19940202627500,1,,1104.06,1,,199402026275011,19940202627501,1104.06,51,1,10,2
1994,4649,3,,19940202627500,1,,1104.06,2,,199402026275021,19940202627502,1104.06,43,1,10,2
1994,4649,3,,19940202627500,1,,1104.06,3,,199402026275031,19940202627503,1204.65,21,1,10,2
1994,4650,3,,19940202609500,1,,1018.46,1,,199402026095011,19940202609501,1018.46,37,1,10,2
1994,4650,3,,19940202609500,1,,1018.46,2,,199402026095021,19940202609502,1018.46,36,1,10,2
1994,4651,3,,19940202609400,1,,1096.59,1,,199402026094011,19940202609401,1096.59,28,1,21,2
1994,4651,3,,19940202609400,1,,1096.59,2,,199402026094021,19940202609402,1096.59,43,1,30,1
1994,4651,3,,19940202609400,1,,1096.59,3,,199402026094031,19940202609403,1082.14,2,3,0,0
1994,4654,3,,19940202609700,1,,918.39,1,,199402026097011,19940202609701,918.39,83,1,30,1
1994,4654,3,,19940202609700,1,,918.39,2,,199402026097021,19940202609702,918.39,76,1,30,1
1994,4655,3,,19940202609600,1,,1096.59,1,,199402026096011,19940202609601,1096.59,29,1,10,2
1994,4655,3,,19940202609600,1,,1096.59,2,,199402026096021,19940202609602,1096.59,28,1,10,2
1994,4660,3,,19940202610300,1,,1007.17,1,,199402026103010,19940202610301,1007.17,25,1,10,2
1994,4672,3,,19940202604300,1,,1077.48,1,,199402026043011,19940202604301,1077.48,49,1,10,2
1994,4672,3,,19940202604300,1,,1077.48,2,,199402026043021,19940202604302,1077.48,43,1,10,2
1994,4672,3,,19940202604300,1,,1077.48,3,,199402026043031,19940202604303,964.68,8,3,0,0
1994,4672,3,,19940202604300,1,,1077.48,4,,199402026043041,19940202604304,872.0,3,3,0,0
1994,4676,3,,19940202518400,1,,961.26,1,,199402025184011,19940202518401,961.26,60,1,12,2
1994,4676,3,,19940202518400,1,,961.26,2,,199402025184021,19940202518402,961.26,48,1,12,2
1994,4678,3,,19940202594800,1,,1034.43,1,,199402025948011,19940202594801,1034.43,41,1,21,2
1994,4678,3,,19940202594800,1,,1034.43,2,,199402025948021,19940202594802,1034.43,40,1,10,2
1994,4678,3,,19940202594800,1,,1034.43,3,,199402025948031,19940202594803,973.34,3,3,0,0
1994,4680,3,,19940202594600,1,,1113.83,1,,199402025946011,19940202594601,1113.83,33,1,10,2
1994,4680,3,,19940202594600,1,,1113.83,2,,199402025946021,19940202594602,1113.83,27,1,10,2
1994,4686,3,,19940202515000,1,,1023.0,1,,199402025150011,19940202515001,1023.0,26,1,30,1
1994,4686,3,,19940202515000,1,,1023.0,2,,199402025150021,19940202515002,1124.2,7,3,0,0
1994,4686,3,,19940202515000,1,,1023.0,3,,199402025150031,19940202515003,983.02,3,3,0,0
1994,4687,3,,19940202514900,1,,1013.12,1,,199402025149011,19940202514901,1013.12,39,1,30,1
1994,4687,3,,19940202514900,1,,1013.12,2,,199402025149021,19940202514902,1013.12,34,1,30,1
1994,4687,3,,19940202514900,1,,1013.12,3,,199402025149031,19940202514903,980.51,12,3,0,0
1994,4687,3,,19940202514900,1,,1013.12,4,,199402025149041,19940202514904,1094.51,10,3,0,0
1994,4688,3,,19940202514800,1,,1013.12,1,,199402025148011,19940202514801,1013.12,33,1,10,2
1994,4688,3,,19940202514800,1,,1013.12,2,,199402025148031,19940202514803,1031.31,15,1,30,1
1994,4688,3,,19940202514800,1,,1013.12,3,,199402025148021,19940202514802,980.51,12,3,0,0
1994,4689,3,,19940202514700,1,,1491.91,1,,199402025147011,19940202514701,1491.91,24,1,30,1
1994,4689,3,,19940202514700,1,,1491.91,2,,199402025147031,19940202514703,1607.9,5,3,0,0
1994,4689,3,,19940202514700,1,,1491.91,3,,199402025147041,19940202514704,1651.4,3,3,0,0
1994,4689,3,,19940202514700,1,,1491.91,4,,199402025147051,19940202514705,1025.27,1,3,0,0
1994,4690,3,,19940202518700,1,,1034.43,1,,199402025187011,19940202518701,1034.43,40,1,10,2
1994,4690,3,,19940202518700,1,,1034.43,2,,199402025187031,19940202518703,1034.43,29,1,10,2
1994,4690,3,,19940202518700,1,,1034.43,3,,199402025187021,19940202518702,1224.81,0,3,0,0
1994,4696,3,,19940202594100,1,,1013.87,1,,199402025941011,19940202594101,1013.87,68,1,30,1
1994,4697,3,,19940202594000,1,,932.82,1,,199402025940011,19940202594001,932.82,89,1,30,1
1994,4699,3,,19940202593800,1,,1088.22,1,,199402025938011,19940202593801,1088.22,64,1,10,2
1994,4704,3,,19930105388300,1,,1294.42,1,,199301053883011,19930105388301,1294.42,31,1,10,2
1994,4704,3,,19930105388300,1,,1294.42,2,,199301053883021,19930105388302,1294.42,30,1,10,2
1994,4704,3,,19930105388300,1,,1294.42,3,,199301053883031,19930105388303,1023.84,13,3,0,0
1994,4704,3,,19930105388300,1,,1294.42,4,,199301053883041,19930105388304,963.37,12,3,0,0
1994,4704,3,,19930105388300,1,,1294.42,5,,199301053883051,19930105388305,1058.59,9,3,0,0
1994,4705,3,,19930102113700,1,,1358.61,1,,199301021137012,19930102113701,1358.61,28,1,10,2
1994,4705,3,,19930102113700,1,,1358.61,2,,199301021137021,19930102113702,1358.61,24,1,10,2
1994,4706,3,,19930102087100,1,,1200.3,1,,199301020871011,19930102087101,1200.3,49,1,10,2
1994,4706,3,,19930102087100,1,,1200.3,2,,199301020871021,19930102087102,1371.48,23,1,10,2
1994,4706,3,,19930102087100,1,,1200.3,3,,199301020871031,19930102087103,1260.06,17,1,21,2
1994,4706,3,,19930102087100,1,,1200.3,4,,199301020871041,19930102087104,1160.65,11,3,0,0
1994,4706,3,,19930102087100,1,,1200.3,5,,199301020871051,19930102087105,1314.06,21,1,10,2
1994,4707,3,,19940102584500,1,,1383.81,1,,199401025845011,19940102584501,1383.81,30,1,21,2
1994,4707,3,,19940102584500,1,,1383.81,2,,199401025845021,19940102584502,1323.26,27,1,10,2
1994,4708,3,,19930102342800,1,,1233.1,1,,199301023428011,19930102342801,1233.1,38,1,10,2
1994,4708,3,,19930102342800,1,,1233.1,2,,199301023428021,19930102342802,1233.1,36,1,12,2
1994,4708,3,,19930102342800,1,,1233.1,3,,199301023428031,19930102342803,924.8,3,3,0,0
1994,4708,3,,19930102342800,1,,1233.1,4,,199301023428041,19930102342804,832.98,2,3,0,0
1994,4709,3,,19930104182600,1,,1323.26,1,,199301041826011,19930104182601,1323.26,31,1,10,2
1994,4709,3,,19930104182600,1,,1323.26,2,,199301041826021,19930104182602,1323.26,29,1,10,2
1994,4709,3,,19930104182600,1,,1323.26,3,,199301041826031,19930104182603,1111.13,7,3,0,0
1994,4709,3,,19930104182600,1,,1323.26,4,,199301041826041,19930104182604,963.29,3,3,0,0
1994,4709,3,,19930104182600,1,,1323.26,5,,199301041826051,19930104182605,987.31,0,3,0,0
1994,4712,3,,19930102532700,1,,1085.72,1,,199301025327011,19930102532701,1085.72,43,1,21,2
1994,4712,3,,19930102532700,1,,1085.72,2,,199301025327021,19930102532702,1085.72,41,1,10,2
1994,4712,3,,19930102532700,1,,1085.72,3,,199301025327031,19930102532703,1423.72,18,1,30,1
1994,4712,3,,19930102532700,1,,1085.72,4,,199301025327041,19930102532704,923.11,14,3,0,0
1994,4713,3,,19930104597700,1,,1154.45,1,,199301045977011,19930104597701,1154.45,47,1,10,2
1994,4714,3,,19930101296000,1,,1184.84,1,,199301012960011,19930101296001,1184.84,64,1,30,1
1994,4714,3,,19930101296000,1,,1184.84,2,,199301012960021,19930101296002,1683.49,35,1,10,2
1994,4715,3,,19930105841800,1,,1232.6,1,,199301058418011,19930105841801,1232.6,31,1,30,1
1994,4715,3,,19930105841800,1,,1232.6,2,,199301058418021,19930105841802,917.36,12,3,0,0
1994,4715,3,,19930105841800,1,,1232.6,3,,199301058418031,19930105841803,957.77,4,3,0,0
1994,4715,3,,19930105841800,1,,1232.6,4,,199301058418041,19930105841804,1015.34,3,3,0,0
1994,4716,3,,19930100924600,1,,994.16,1,,199301009246012,19930100924601,994.16,77,1,30,1
1994,4716,3,,19930100924600,1,,994.16,2,,199301009246022,19930100924602,994.16,77,1,30,1
1994,4718,3,,19930103807800,1,,1242.03,1,,199301038078011,19930103807801,1242.03,51,1,10,2
1994,4720,3,,19930101418900,1,,1211.61,1,,199301014189011,19930101418901,1211.61,70,1,30,1
1994,4721,3,,19930106039700,1,,1304.08,1,,199301060397011,19930106039701,1304.08,32,1,10,2
1994,4721,3,,19930106039700,1,,1304.08,2,,199301060397021,19930106039702,970.56,13,3,0,0
1994,4721,3,,19930106039700,1,,1304.08,3,,199301060397031,19930106039703,1208.96,10,3,0,0
1994,4722,3,,19930106259800,1,,1051.81,1,,199301062598011,19930106259801,1051.81,76,1,30,1
1994,4722,3,,19930106259800,1,,1051.81,2,,199301062598021,19930106259802,1051.81,77,1,30,1
1994,4724,3,,19930103706900,1,,1323.26,1,,199301037069011,19930103706901,1323.26,41,1,10,2
1994,4724,3,,19930103706900,1,,1323.26,2,,199301037069021,19930103706902,1323.26,29,1,10,2
1994,4724,3,,19930103706900,1,,1323.26,3,,199301037069031,19930103706903,970.56,13,3,0,0
1994,4725,3,,19930102087300,1,,1280.93,1,,199301020873011,19930102087301,1280.93,56,1,10,2
1994,4726,3,,19930104454600,1,,1203.08,1,,199301044546012,19930104454601,1203.08,57,1,12,2
1994,4726,3,,19930104454600,1,,1203.08,2,,199301044546021,19930104454602,1203.08,59,1,12,2
1994,4727,3,,19930101149200,1,,1124.49,1,,199301011492011,19930101149201,1124.49,62,1,10,2
1994,4727,3,,19930101149200,1,,1124.49,2,,199301011492021,19930101149202,1124.49,62,1,10,2
1994,4728,3,,19930100817300,1,,1198.14,1,,199301008173011,19930100817301,1198.14,71,1,30,1
1994,4728,3,,19930100817300,1,,1198.14,2,,199301008173021,19930100817302,1198.14,72,1,30,1
1994,4729,3,,19930101422800,1,,1189.71,1,,199301014228011,19930101422801,1189.71,56,1,30,1
1994,4729,3,,19930101422800,1,,1189.71,2,,199301014228021,19930101422802,1189.71,55,1,10,2
1994,4731,3,,19930105163400,1,,1012.02,1,,199301051634011,19930105163401,1012.02,33,1,10,2
1994,4731,3,,19930105163400,1,,1012.02,2,,199301051634021,19930105163402,1012.02,33,1,10,2
1994,4731,3,,19930105163400,1,,1012.02,3,,199301051634031,19930105163403,1066.27,3,3,0,0
1994,4733,3,,19930105302800,1,,1403.99,1,,199301053028011,19930105302801,1403.99,26,1,10,2
1994,4733,3,,19930105302800,1,,1403.99,2,,199301053028021,19930105302802,1403.99,25,1,30,1
1994,4733,3,,19930105302800,1,,1403.99,3,,199301053028031,19930105302803,980.0,0,3,0,0
1994,4734,3,,19930103978300,1,,1294.42,1,,199301039783011,19930103978301,1294.42,30,1,10,2
1994,4734,3,,19930103978300,1,,1294.42,2,,199301039783021,19930103978302,1294.42,32,1,10,2
1994,4734,3,,19930103978300,1,,1294.42,3,,199301039783031,19930103978303,1199.41,6,3,0,0
1994,4734,3,,19930103978300,1,,1294.42,4,,199301039783041,19930103978304,1097.44,2,3,0,0
1994,4739,3,,19930103335500,1,,1012.02,1,,199301033355011,19930103335501,1012.02,30,1,10,2
1994,4740,3,,19930105907500,1,,1232.83,1,,199301059075011,19930105907501,1232.83,53,1,10,2
1994,4740,3,,19930105907500,1,,1232.83,2,,199301059075021,19930105907502,1202.63,71,1,10,2
1994,4741,3,,19930106481600,1,,1333.09,1,,199301064816011,19930106481601,1333.09,29,1,10,2
1994,4741,3,,19930106481600,1,,1333.09,2,,199301064816021,19930106481602,1005.81,4,3,0,0
1994,4742,3,,19940102726700,1,,1294.42,1,,199401027267011,19940102726701,1294.42,34,1,10,2
1994,4743,3,,19930201294500,1,,1194.17,1,,199302012945011,19930201294501,1194.17,56,1,12,2
1994,4746,3,,19930102950900,1,,1068.92,1,,199301029509011,19930102950901,1068.92,42,1,10,2
1994,4746,3,,19930102950900,1,,1068.92,2,,199301029509021,19930102950902,2085.68,55,1,10,2
1994,4748,3,,19930104118000,1,,994.16,1,,199301041180011,19930104118001,994.16,81,1,30,1
1994,4748,3,,19930104118000,1,,994.16,2,,199301041180021,19930104118002,994.16,75,1,30,1
1994,4749,3,,19930101613000,1,,1269.43,1,,199301016130011,19930101613001,1269.43,27,1,10,2
1994,4751,3,,19940302610000,1,,994.16,1,,199403026100011,19940302610001,994.16,87,1,30,1
1994,4754,3,,19930103666700,1,,1068.92,1,,199301036667011,19930103666701,1068.92,41,1,10,2
1994,4755,3,,19930106303500,1,,1044.02,1,,199301063035011,19930106303501,1044.02,76,1,30,1
1994,4756,3,,19930104445100,1,,1122.53,1,,199301044451011,19930104445101,1122.53,41,1,10,2
1994,4756,3,,19930104445100,1,,1122.53,2,,199301044451021,19930104445102,1138.15,17,1,30,1
1994,4756,3,,19930104445100,1,,1122.53,3,,199301044451031,19930104445103,963.37,12,3,0,0
1994,4757,3,,19930102186300,1,,1274.91,1,,199301021863011,19930102186301,1274.91,36,1,10,2
1994,4757,3,,19930102186300,1,,1274.91,2,,199301021863021,19930102186302,1274.91,35,1,10,2
1994,4757,3,,19930102186300,1,,1274.91,3,,199301021863031,19930102186303,974.17,5,3,0,0
1994,4759,3,,19930106282400,1,,1004.91,1,,199301062824011,19930106282401,1004.91,75,1,30,1
1994,4759,3,,19930106282400,1,,1004.91,2,,199301062824021,19930106282402,1004.91,75,1,30,1
1994,4759,3,,19930106282400,1,,1004.91,3,,199301062824031,19930106282403,1245.92,34,1,10,2
1994,4759,3,,19930106282400,1,,1004.91,4,,199301062824041,19930106282404,1245.92,35,1,10,2
1994,4759,3,,19930106282400,1,,1004.91,5,,199301062824051,19930106282405,1076.71,10,3,0,0
1994,4764,3,,19940102613600,1,,1351.39,1,,199401026136011,19940102613601,1351.39,26,1,30,1
1994,4764,3,,19940102613600,1,,1351.39,2,,199401026136021,19940102613602,1026.32,3,3,0,0
1994,4765,3,,19930100434200,1,,1080.47,1,,199301004342011,19930100434201,1080.47,46,1,10,2
1994,4765,3,,19930100434200,1,,1080.47,2,,199301004342021,19930100434202,1080.47,44,1,10,2
1994,4766,3,,19930104469900,1,,1155.2,1,,199301044699011,19930104469901,1155.2,51,1,10,2
1994,4767,3,,19930206017600,1,,1080.47,1,,199302060176011,19930206017601,1080.47,42,1,10,2
1994,4767,3,,19930206017600,1,,1080.47,2,,199302060176021,19930206017602,1080.47,42,1,30,1
1994,4767,3,,19930206017600,1,,1080.47,3,,199302060176041,19930206017604,937.67,5,3,0,0
1994,4768,3,,19940102593900,1,,986.37,1,,199401025939011,19940102593901,986.37,37,1,10,2
1994,4768,3,,19940102593900,1,,986.37,2,,199401025939021,19940102593902,986.37,35,1,30,1
1994,4768,3,,19940102593900,1,,986.37,3,,199401025939031,19940102593903,916.67,2,3,0,0
1994,4769,3,,19940102593800,1,,1000.18,1,,199401025938011,19940102593801,1000.18,35,1,21,2
1994,4769,3,,19940102593800,1,,1000.18,2,,199401025938021,19940102593802,1000.18,28,1,10,2
1994,4769,3,,19940102593800,1,,1000.18,3,,199401025938031,19940102593803,825.58,9,3,0,0
1994,4769,3,,19940102593800,1,,1000.18,4,,199401025938041,19940102593804,901.37,4,3,0,0
1994,4770,3,,19940102593700,1,,980.3,1,,199401025937011,19940102593701,980.3,35,1,30,1
1994,4770,3,,19940102593700,1,,980.3,2,,199401025937021,19940102593702,1143.67,1,3,0,0
1994,4770,3,,19940102593700,1,,980.3,3,,199401025937031,19940102593703,1000.18,29,1,10,2
1994,4770,3,,19940102593700,1,,980.3,4,,199401025937041,19940102593704,1134.86,10,3,0,0
1994,4772,3,,19940102576400,1,,1001.87,1,,199401025764011,19940102576401,1001.87,37,1,10,2
1994,4772,3,,19940102576400,1,,1001.87,2,,199401025764021,19940102576402,1001.87,37,1,10,2
1994,4774,3,,19940102576600,1,,1052.7,1,,199401025766011,19940102576601,1052.7,58,1,10,2
1994,4774,3,,19940102576600,1,,1052.7,2,,199401025766021,19940102576602,1052.7,55,1,10,2
1994,4775,3,,19940102593000,1,,1051.08,1,,199401025930011,19940102593001,1051.08,46,1,10,2
1994,4775,3,,19940102593000,1,,1051.08,2,,199401025930021,19940102593002,1051.08,42,1,10,2
1994,4775,3,,19940102593000,1,,1051.08,3,,199401025930031,19940102593003,1125.26,19,1,10,2
1994,4776,3,,19940102593200,1,,945.43,1,,199401025932011,19940102593201,945.43,47,1,10,2
1994,4776,3,,19940102593200,1,,945.43,2,,199401025932021,19940102593202,945.43,45,1,10,2
1994,4776,3,,19940102593200,1,,945.43,3,,199401025932031,19940102593203,1184.21,24,1,10,2
1994,4777,3,,19940102593100,1,,974.08,1,,199401025931011,19940102593101,974.08,30,1,12,2
1994,4777,3,,19940102593100,1,,974.08,2,,199401025931021,19940102593102,1134.86,10,3,0,0
1994,4778,3,,19940102593600,1,,1105.82,1,,199401025936011,19940102593601,1105.82,29,1,10,2
1994,4779,3,,19940102593500,1,,974.08,1,,199401025935011,19940102593501,974.08,32,1,10,2
1994,4779,3,,19940102593500,1,,974.08,2,,199401025935021,19940102593502,974.08,32,1,30,1
1994,4779,3,,19940102593500,1,,974.08,3,,199401025935031,19940102593503,916.67,2,3,0,0
1994,4779,3,,19940102593500,1,,974.08,4,,199401025935041,19940102593504,941.68,2,3,0,0
1994,4780,3,,19940102593400,1,,1000.18,1,,199401025934011,19940102593401,1000.18,29,1,10,2
1994,4780,3,,19940102593400,1,,1000.18,2,,199401025934021,19940102593402,1000.18,29,1,10,2
1994,4781,3,,19940102593300,1,,986.37,1,,199401025933011,19940102593301,986.37,48,1,10,2
1994,4781,3,,19940102593300,1,,986.37,2,,199401025933021,19940102593302,986.37,37,1,10,2
1994,4781,3,,19940102593300,1,,986.37,3,,199401025933031,19940102593303,1070.92,18,1,10,2
1994,4782,3,,19940102610400,1,,954.12,1,,199401026104011,19940102610401,954.12,90,1,30,1
1994,4782,3,,19940102610400,1,,954.12,2,,199401026104021,19940102610402,954.12,88,1,30,1
1994,4787,3,,19940102569200,1,,1160.98,1,,199401025692011,19940102569201,1160.98,18,1,10,2
1994,4787,3,,19940102569200,1,,1160.98,2,,199401025692021,19940102569202,1219.88,19,1,10,2
1994,4788,3,,19940102569100,1,,1062.43,1,,199401025691011,19940102569101,1062.43,43,1,10,2
1994,4788,3,,19940102569100,1,,1062.43,2,,199401025691021,19940102569102,1062.43,40,1,10,2
1994,4788,3,,19940102569100,1,,1062.43,3,,199401025691031,19940102569103,834.5,9,3,0,0
1994,4788,3,,19940102569100,1,,1062.43,4,,199401025691041,19940102569104,1082.26,8,3,0,0
1994,4789,3,,19940102569000,1,,997.03,1,,199401025690011,19940102569001,997.03,26,1,10,2
1994,4789,3,,19940102569000,1,,997.03,2,,199401025690021,19940102569002,997.03,39,1,10,2
1994,4789,3,,19940102569000,1,,997.03,3,,199401025690031,19940102569003,1065.15,17,1,10,2
1994,4789,3,,19940102569000,1,,997.03,4,,199401025690041,19940102569004,1034.79,15,1,30,1
1994,4789,3,,19940102569000,1,,997.03,5,,199401025690051,19940102569005,982.03,14,3,0,0
1994,4790,3,,19940102568900,1,,1047.61,1,,199401025689011,19940102568901,1047.61,74,1,10,2
1994,4790,3,,19940102568900,1,,1047.61,2,,199401025689021,19940102568902,1047.61,56,1,30,1
1994,4791,3,,19940102569500,1,,1123.57,1,,199401025695011,19940102569501,1123.57,58,1,10,2
1994,4793,3,,19940102569300,1,,1087.03,1,,199401025693011,19940102569301,1087.03,33,1,10,2
1994,4794,3,,19940102568800,1,,1062.43,1,,199401025688011,19940102568801,1062.43,39,1,10,2
1994,4794,3,,19940102568800,1,,1062.43,2,,199401025688021,19940102568802,1062.43,40,1,30,1
1994,4794,3,,19940102568800,1,,1062.43,3,,199401025688031,19940102568803,1147.12,10,3,0,0
1994,4794,3,,19940102568800,1,,1062.43,4,,199401025688041,19940102568804,1143.94,7,3,0,0
1994,4796,3,,19940102568700,1,,997.03,1,,199401025687011,19940102568701,997.03,37,1,10,2
1994,4796,3,,19940102568700,1,,997.03,2,,199401025687021,19940102568702,997.03,35,1,10,2
1994,4796,3,,19940102568700,1,,997.03,3,,199401025687041,19940102568704,999.71,4,3,0,0
1994,4796,3,,19940102568700,1,,997.03,4,,199401025687031,19940102568703,999.71,4,3,0,0
1994,4797,3,,19940102568600,1,,997.03,1,,199401025686011,19940102568601,997.03,39,1,10,2
1994,4797,3,,19940102568600,1,,997.03,2,,199401025686021,19940102568602,997.03,44,1,10,2
1994,4797,3,,19940102568600,1,,997.03,3,,199401025686041,19940102568604,1065.15,17,1,10,2
1994,4797,3,,19940102568600,1,,997.03,4,,199401025686031,19940102568603,834.5,9,3,0,0
1994,4798,3,,19940106882500,1,,1067.59,1,,199401068825011,19940106882501,1067.59,44,1,30,1
1994,4798,3,,19940106882500,1,,1067.59,2,,199401068825021,19940106882502,1070.32,17,1,12,2
1994,4798,3,,19940106882500,1,,1067.59,3,,199401068825031,19940106882503,794.78,5,3,0,0
1994,4799,3,,19940102578600,1,,958.76,1,,199401025786011,19940102578601,958.76,80,1,30,1
1994,4800,3,,19940106881900,1,,960.29,1,,199401068819011,19940106881901,960.29,49,1,10,2
1994,4800,3,,19940106881900,1,,960.29,2,,199401068819021,19940106881902,960.29,46,1,10,2
1994,4800,3,,19940106881900,1,,960.29,3,,199401068819031,19940106881903,1070.6,22,1,12,2
1994,4800,3,,19940106881900,1,,960.29,4,,199401068819041,19940106881904,947.0,16,1,21,2
1994,4802,3,,19940106882600,1,,941.58,1,,199401068826011,19940106882601,941.58,26,1,10,2
1994,4803,3,,19940102504000,1,,1043.57,1,,199401025040011,19940102504001,1043.57,38,1,10,2
1994,4803,3,,19940102504000,1,,1043.57,2,,199401025040021,19940102504002,1043.57,37,1,30,1
1994,4803,3,,19940102504000,1,,1043.57,3,,199401025040031,19940102504003,1083.09,15,1,30,1
1994,4803,3,,19940102504000,1,,1043.57,4,,199401025040041,19940102504004,989.12,13,3,0,0
1994,4803,3,,19940102504000,1,,1043.57,5,,199401025040051,19940102504005,938.47,11,3,0,0
1994,4803,3,,19940102504000,1,,1043.57,6,,199401025040061,19940102504006,955.01,6,3,0,0
1994,4806,3,,19940102574500,1,,1112.03,1,,199401025745011,19940102574501,1112.03,38,1,30,1
1994,4806,3,,19940102574500,1,,1112.03,2,,199401025745021,19940102574502,1112.03,41,1,10,2
1994,4806,3,,19940102574500,1,,1112.03,3,,199401025745031,19940102574503,993.7,12,3,0,0
1994,4806,3,,19940102574500,1,,1112.03,4,,199401025745041,19940102574504,972.35,1,3,0,0
1994,4807,3,,19940102574400,1,,1104.23,1,,199401025744011,19940102574401,1104.23,68,1,10,2
1994,4808,3,,19940102574300,1,,1030.56,1,,199401025743011,19940102574301,1030.56,31,1,10,2
1994,4808,3,,19940102574300,1,,1030.56,2,,199401025743021,19940102574302,1030.56,30,1,10,2
1994,4808,3,,19940102574300,1,,1030.56,3,,199401025743031,19940102574303,1132.78,8,3,0,0
1994,4808,3,,19940102574300,1,,1030.56,4,,199401025743041,19940102574304,827.85,5,3,0,0
1994,4809,3,,19940102724000,1,,1022.93,1,,199401027240011,19940102724001,1022.93,34,1,10,2
1994,4809,3,,19940102724000,1,,1022.93,2,,199401027240021,19940102724002,1022.93,31,1,10,2
1994,4809,3,,19940102724000,1,,1022.93,3,,199401027240031,19940102724003,962.65,2,3,0,0
1994,4809,3,,19940102724000,1,,1022.93,4,,199401027240041,19940102724004,1137.94,0,3,0,0
1994,4810,3,,19940102504300,1,,1000.26,1,,199401025043011,19940102504301,1000.26,46,1,10,2
1994,4810,3,,19940102504300,1,,1000.26,2,,199401025043021,19940102504302,1000.26,49,1,12,2
1994,4811,3,,19940102544700,1,,992.85,1,,199401025447011,19940102544701,992.85,53,1,10,2
1994,4811,3,,19940102544700,1,,992.85,2,,199401025447021,19940102544702,992.85,49,1,10,2
1994,4812,3,,19940102544600,1,,1022.93,1,,199401025446011,19940102544601,1022.93,30,1,10,2
1994,4812,3,,19940102544600,1,,1022.93,2,,199401025446021,19940102544602,1022.93,28,1,10,2
1994,4814,3,,19940102544400,1,,667.91,1,,199401025444011,19940102544401,667.91,38,1,10,2
1994,4815,3,,19940102723900,1,,967.27,1,,199401027239011,19940102723901,967.27,69,1,10,2
1994,4815,3,,19940102723900,1,,967.27,2,,199401027239021,19940102723902,967.27,65,1,30,1
1994,4816,3,,19940102723800,1,,1035.84,1,,199401027238011,19940102723801,1035.84,38,1,10,2
1994,4816,3,,19940102723800,1,,1035.84,2,,199401027238021,19940102723802,1133.1,19,1,10,2
1994,4816,3,,19940102723800,1,,1035.84,3,,199401027238031,19940102723803,1137.47,17,1,10,2
1994,4816,3,,19940102723800,1,,1035.84,4,,199401027238041,19940102723804,1020.25,14,3,0,0
1994,4816,3,,19940102723800,1,,1035.84,5,,199401027238051,19940102723805,1349.99,38,1,10,2
1994,4817,3,,19940102723700,1,,991.26,1,,199401027237011,19940102723701,991.26,85,1,10,2
1994,4817,3,,19940102723700,1,,991.26,2,,199401027237021,19940102723702,991.26,85,1,30,1
1994,4818,3,,19940102504100,1,,1000.26,1,,199401025041012,19940102504101,1000.26,45,1,10,2
1994,4818,3,,19940102504100,1,,1000.26,2,,199401025041022,19940102504102,1000.26,45,1,10,2
1994,4818,3,,19940102504100,1,,1000.26,3,,199401025041032,19940102504103,1182.08,14,3,0,0
1994,4818,3,,19940102504100,1,,1000.26,4,,199401025041041,19940102504104,989.12,12,3,0,0
1994,4819,3,,19940102504200,1,,998.66,1,,199401025042012,19940102504201,998.66,87,1,30,1
1994,4820,3,,19940106883800,1,,1058.18,1,,199401068838012,19940106883801,1058.18,29,1,10,2
1994,4821,3,,19940102731600,1,,955.65,1,,199401027316011,19940102731601,955.65,49,1,10,2
1994,4823,3,,19940102731300,1,,997.03,1,,199401027313011,19940102731301,997.03,38,1,30,1
1994,4823,3,,19940102731300,1,,997.03,2,,199401027313021,19940102731302,997.03,37,1,10,2
1994,4823,3,,19940102731300,1,,997.03,3,,199401027313031,19940102731303,912.42,6,3,0,0
1994,4823,3,,19940102731300,1,,997.03,4,,199401027313041,19940102731304,790.93,5,3,0,0
1994,4824,3,,19940102731200,1,,1047.61,1,,199401027312011,19940102731201,1047.61,55,1,30,1
1994,4825,3,,19940102610600,1,,1047.61,1,,199401026106011,19940102610601,1047.61,56,1,30,1
